ID	A1	A2	B1	B2	gene_name
ENSG00000176115	0	0	0	0	AQP7P4
ENSG00000243782	0	0	0	0	RN7SL78P
ENSG00000243780	0	0	0	0	AC092754.2
ENSG00000243781	0	0	0	0	AL590396.1
ENSG00000248667	0	0	0	0	AC010486.1
ENSG00000248660	0	0	0	0	SRIP1
ENSG00000280125	0	0	0	0	AC005252.2
ENSG00000237956	0	0	0	0	TRIAP1P1
ENSG00000237957	0	0	0	0	CT47A5
ENSG00000238658	0	0	0	0	RNU6-625P
ENSG00000199020	0	0	0	0	MIR381
ENSG00000199025	0	0	0	0	MIR369
ENSG00000199024	0	0	0	0	MIR103A2
ENSG00000241785	0	0	0	0	RN7SL390P
ENSG00000241787	0	0	0	0	MTND4P16
ENSG00000241789	0	0	0	0	RN7SL504P
ENSG00000243870	0	0	0	0	RN7SL236P
ENSG00000243872	0	0	0	0	RN7SL464P
ENSG00000243873	0	0	0	0	HMGB1P36
ENSG00000275362	0	0	0	0	RF00017
ENSG00000243877	0	0	0	0	HMGB1P38
ENSG00000240787	0	0	0	0	AC092916.2
ENSG00000265829	0	0	0	0	MIR548AG1
ENSG00000241439	0	0	0	0	AC092903.1
ENSG00000253431	0	0	0	0	SRPK2P
ENSG00000265822	0	0	0	0	MIR4422
ENSG00000241434	0	0	0	0	AC022137.1
ENSG00000200231	0	0	0	0	RNU1-23P
ENSG00000259170	0	0	0	0	AC090985.1
ENSG00000200235	0	0	0	0	RF00443
ENSG00000200238	0	0	0	0	RNA5SP133
ENSG00000237378	0	0	0	0	AL445989.1
ENSG00000177243	0	0	0	0	DEFB103B
ENSG00000237377	0	0	0	0	AC005703.2
ENSG00000237372	0	0	0	0	AL606807.1
ENSG00000237373	0	0	0	0	BRWD1-IT1
ENSG00000223128	0	0	0	0	RN7SKP140
ENSG00000242385	0	0	0	0	LINC00901
ENSG00000274219	0	0	0	0	AC025588.4
ENSG00000274216	0	0	0	0	RF00017
ENSG00000274212	0	0	0	0	AL365265.1
ENSG00000279620	0	0	0	0	AC099494.3
ENSG00000279621	0	0	0	0	AC020978.8
ENSG00000279622	0	0	0	0	AC025280.2
ENSG00000279626	0	0	0	0	DUX4L28
ENSG00000270909	0	0	0	0	CR788268.1
ENSG00000270906	0	0	0	0	MTND4P35
ENSG00000242381	0	0	0	0	RN7SL741P
ENSG00000270904	0	0	0	0	AC008385.1
ENSG00000270900	0	0	0	0	NUDT19P4
ENSG00000249209	0	0	0	0	AP000311.1
ENSG00000172742	0	0	0	0	OR4D9
ENSG00000249201	0	0	0	0	AC114291.1
ENSG00000172746	0	0	0	0	RPL12P13
ENSG00000249203	0	0	0	0	LINC02224
ENSG00000223691	0	0	0	0	AC068044.1
ENSG00000223698	0	0	0	0	GOLGA6L11P
ENSG00000236777	0	0	0	0	AL157831.1
ENSG00000236776	0	0	0	0	RPL21P23
ENSG00000236775	0	0	0	0	AL512637.2
ENSG00000259639	0	0	0	0	AC021351.1
ENSG00000174740	0	0	0	0	PABPC5
ENSG00000232471	0	0	0	0	AC119751.1
ENSG00000232474	0	0	0	0	NCKAP5-IT1
ENSG00000244593	0	0	0	0	AC025062.1
ENSG00000224477	0	0	0	0	AL109933.1
ENSG00000224476	0	0	0	0	RPL36P16
ENSG00000224475	0	0	0	0	AC073900.1
ENSG00000224473	0	0	0	0	CCND3P1
ENSG00000139151	0	0	0	0	PLCZ1
ENSG00000278577	0	0	0	0	AC092634.7
ENSG00000278572	0	0	0	0	AL355877.3
ENSG00000278571	0	0	0	0	MIR7161
ENSG00000262081	0	0	0	0	IL9RP4
ENSG00000264054	0	0	0	0	RPL31P9
ENSG00000264056	0	0	0	0	MIR5685
ENSG00000264058	0	0	0	0	AC073508.2
ENSG00000271368	0	0	0	0	AC073387.2
ENSG00000271365	0	0	0	0	AC140113.3
ENSG00000271364	0	0	0	0	AC015871.2
ENSG00000271361	0	0	0	0	HTATSF1P2
ENSG00000271362	0	0	0	0	AL138889.2
ENSG00000277282	0	0	0	0	IGHV1OR21-1
ENSG00000270017	0	0	0	0	AC107976.1
ENSG00000273294	0	0	0	0	C1QTNF3-AMACR
ENSG00000232299	0	0	0	0	AL357514.1
ENSG00000232294	0	0	0	0	AL031674.1
ENSG00000232296	0	0	0	0	AL691482.1
ENSG00000232292	0	0	0	0	ALDH7A1P2
ENSG00000232293	0	0	0	0	PAICSP7
ENSG00000275625	0	0	0	0	RF02123
ENSG00000275620	0	0	0	0	AL121827.2
ENSG00000275628	0	0	0	0	AL590491.1
ENSG00000231926	0	0	0	0	SEPHS1P7
ENSG00000234731	0	0	0	0	MTND4LP16
ENSG00000231922	0	0	0	0	AL138479.1
ENSG00000234732	0	0	0	0	RPEP5
ENSG00000231929	0	0	0	0	HMGB3P31
ENSG00000160013	0	0	0	0	PTGIR
ENSG00000275996	0	0	0	0	SNORD27
ENSG00000275992	0	0	0	0	RN7SL327P
ENSG00000144227	0	0	0	0	NXPH2
ENSG00000254073	0	0	0	0	IGLVVII-41-1
ENSG00000215009	0	0	0	0	ACSM4
ENSG00000254076	0	0	0	0	AC110053.1
ENSG00000204873	0	0	0	0	KRTAP9-3
ENSG00000278617	0	0	0	0	MIR8074
ENSG00000269926	0	0	0	0	DDIT4-AS1
ENSG00000269927	0	0	0	0	AC004817.3
ENSG00000262048	0	0	0	0	AL078601.3
ENSG00000265019	0	0	0	0	NCOR1P2
ENSG00000234191	0	0	0	0	AC091808.1
ENSG00000234190	0	0	0	0	AC241644.2
ENSG00000234192	0	0	0	0	RPS26P38
ENSG00000234197	0	0	0	0	ETV5-AS1
ENSG00000265015	0	0	0	0	AP005901.3
ENSG00000238117	0	0	0	0	AP000844.2
ENSG00000260756	0	0	0	0	AC131649.1
ENSG00000260755	0	0	0	0	AC010542.2
ENSG00000260759	0	0	0	0	AP001120.1
ENSG00000071203	0	0	0	0	MS4A12
ENSG00000179751	0	0	0	0	SYCN
ENSG00000260688	0	0	0	0	AC026470.1
ENSG00000272913	0	0	0	0	AC009237.14
ENSG00000220575	0	0	0	0	HTR5A-AS1
ENSG00000221227	0	0	0	0	MIR1305
ENSG00000226433	0	0	0	0	AP000290.1
ENSG00000109193	0	0	0	0	SULT1E1
ENSG00000180138	0	0	0	0	CSNK1A1L
ENSG00000250640	0	0	0	0	OR7E41P
ENSG00000263317	0	0	0	0	LINC01982
ENSG00000263311	0	0	0	0	AC009127.2
ENSG00000260797	0	0	0	0	AC106734.1
ENSG00000108825	0	0	0	0	PTGES3L-AARSD1
ENSG00000264833	0	0	0	0	RN7SL468P
ENSG00000250714	0	0	0	0	AC100861.2
ENSG00000214511	0	0	0	0	HIGD1C
ENSG00000250711	0	0	0	0	PRELID3BP7
ENSG00000261807	0	0	0	0	LINC02141
ENSG00000261809	0	0	0	0	CYP3A54P
ENSG00000250719	0	0	0	0	AL672043.1
ENSG00000258529	0	0	0	0	AP001781.2
ENSG00000238998	0	0	0	0	RNU7-187P
ENSG00000149133	0	0	0	0	OR5F1
ENSG00000235617	0	0	0	0	AC016027.4
ENSG00000227108	0	0	0	0	IGHD1-14
ENSG00000227109	0	0	0	0	CRIP1P3
ENSG00000227104	0	0	0	0	PIGQP1
ENSG00000133574	0	0	0	0	GIMAP4
ENSG00000227102	0	0	0	0	OR2AS1P
ENSG00000227101	0	0	0	0	AC025822.1
ENSG00000274307	0	0	0	0	AC023449.2
ENSG00000267564	0	0	0	0	AP001109.1
ENSG00000186474	0	0	0	0	KLK12
ENSG00000231009	0	0	0	0	CUBNP1
ENSG00000248327	0	0	0	0	NOL8P1
ENSG00000242258	0	0	0	0	LINC00996
ENSG00000266738	0	0	0	0	MIR4757
ENSG00000184905	0	0	0	0	TCEAL2
ENSG00000258387	0	0	0	0	AL358913.1
ENSG00000258385	0	0	0	0	AL391516.1
ENSG00000258383	0	0	0	0	AL132819.1
ENSG00000100448	0	0	0	0	CTSG
ENSG00000211674	0	0	0	0	IGLJ1
ENSG00000277578	0	0	0	0	RF00017
ENSG00000262869	0	0	0	0	AC099684.3
ENSG00000260030	0	0	0	0	AC076968.1
ENSG00000196758	0	0	0	0	AC079612.1
ENSG00000104921	0	0	0	0	FCER2
ENSG00000197083	0	0	0	0	ZNF300P1
ENSG00000202183	0	0	0	0	RF00394
ENSG00000202182	0	0	0	0	RF00019
ENSG00000239223	0	0	0	0	RPL34P31
ENSG00000202186	0	0	0	0	RNU6-497P
ENSG00000239226	0	0	0	0	MRPS17P3
ENSG00000239228	0	0	0	0	RN7SL578P
ENSG00000202189	0	0	0	0	SNORA30B
ENSG00000202188	0	0	0	0	SNORD115-31
ENSG00000203857	0	0	0	0	HSD3B1
ENSG00000203855	0	0	0	0	HSD3BP4
ENSG00000124701	0	0	0	0	APOBEC2
ENSG00000182888	0	0	0	0	AC007685.1
ENSG00000203585	0	0	0	0	LINC02408
ENSG00000241413	0	0	0	0	RN7SL441P
ENSG00000205865	0	0	0	0	FAM99B
ENSG00000236405	0	0	0	0	UBQLN1P1
ENSG00000205867	0	0	0	0	KRTAP5-2
ENSG00000205866	0	0	0	0	FAM99A
ENSG00000233433	0	0	0	0	AC006144.1
ENSG00000279081	0	0	0	0	AL356585.1
ENSG00000229416	0	0	0	0	USP9YP8
ENSG00000229417	0	0	0	0	NPM1P25
ENSG00000229414	0	0	0	0	KCNQ1-AS1
ENSG00000226825	0	0	0	0	LINC01509
ENSG00000152034	0	0	0	0	MCHR2
ENSG00000226822	0	0	0	0	AL390036.1
ENSG00000279083	0	0	0	0	AL160274.1
ENSG00000238173	0	0	0	0	RPL39P6
ENSG00000238172	0	0	0	0	RPS2P35
ENSG00000238171	0	0	0	0	AC068196.1
ENSG00000261071	0	0	0	0	AL441883.1
ENSG00000261076	0	0	0	0	AC016396.2
ENSG00000261077	0	0	0	0	AC016180.1
ENSG00000213358	0	0	0	0	AC092933.1
ENSG00000285238	0	0	0	0	AC006064.6
ENSG00000251249	0	0	0	0	AC097375.3
ENSG00000251244	0	0	0	0	AC107208.1
ENSG00000251246	0	0	0	0	AL691442.1
ENSG00000251243	0	0	0	0	AC005178.1
ENSG00000241230	0	0	0	0	RN7SL801P
ENSG00000220635	0	0	0	0	KRASP1
ENSG00000185821	0	0	0	0	OR6C76
ENSG00000281508	0	0	0	0	AL078639.1
ENSG00000185823	0	0	0	0	NPAP1
ENSG00000283440	0	0	0	0	LINC01260
ENSG00000260450	0	0	0	0	LINC02134
ENSG00000266417	0	0	0	0	MIR4424
ENSG00000266416	0	0	0	0	AC130289.2
ENSG00000266415	0	0	0	0	MIR4636
ENSG00000203661	0	0	0	0	OR2T5
ENSG00000257101	0	0	0	0	LRRC37A13P
ENSG00000262526	0	0	0	0	AC120057.2
ENSG00000168269	0	0	0	0	FOXI1
ENSG00000200741	0	0	0	0	RNA5SP161
ENSG00000268529	0	0	0	0	CYP2T3P
ENSG00000200745	0	0	0	0	RNU1-31P
ENSG00000234861	0	0	0	0	ATP5F1AP1
ENSG00000260452	0	0	0	0	TPRKBP2
ENSG00000247993	0	0	0	0	FOXD1-AS1
ENSG00000228429	0	0	0	0	AC004910.1
ENSG00000228426	0	0	0	0	AL645634.1
ENSG00000228427	0	0	0	0	AL590764.1
ENSG00000228420	0	0	0	0	LINC01768
ENSG00000228422	0	0	0	0	LINC00687
ENSG00000279359	0	0	0	0	AL359195.2
ENSG00000232529	0	0	0	0	AL031773.1
ENSG00000240626	0	0	0	0	RN7SL150P
ENSG00000235713	0	0	0	0	AC004522.1
ENSG00000279352	0	0	0	0	AC006557.6
ENSG00000240627	0	0	0	0	AC026798.1
ENSG00000226776	0	0	0	0	KRTAP3-4P
ENSG00000226777	0	0	0	0	FAM30A
ENSG00000226774	0	0	0	0	AC073910.1
ENSG00000226773	0	0	0	0	AL663109.1
ENSG00000226770	0	0	0	0	AC000124.1
ENSG00000226771	0	0	0	0	AP001136.1
ENSG00000283612	0	0	0	0	MIR103B1
ENSG00000283613	0	0	0	0	AC090897.2
ENSG00000283615	0	0	0	0	MIR924
ENSG00000283616	0	0	0	0	MIR5683
ENSG00000154478	0	0	0	0	GPR26
ENSG00000183378	0	0	0	0	OVCH2
ENSG00000274342	0	0	0	0	RF02200
ENSG00000258423	0	0	0	0	OR7E105P
ENSG00000254599	0	0	0	0	AP003715.1
ENSG00000254597	0	0	0	0	FAM90A10P
ENSG00000254596	0	0	0	0	AP002748.2
ENSG00000254594	0	0	0	0	AC015771.1
ENSG00000254592	0	0	0	0	AC123788.1
ENSG00000254591	0	0	0	0	AP003532.1
ENSG00000245261	0	0	0	0	AL133375.1
ENSG00000211739	0	0	0	0	TRBV12-2
ENSG00000125861	0	0	0	0	GFRA4
ENSG00000206745	0	0	0	0	RNU6-643P
ENSG00000206744	0	0	0	0	RNU6-620P
ENSG00000206747	0	0	0	0	RNU6-245P
ENSG00000206741	0	0	0	0	RF00019
ENSG00000255973	0	0	0	0	AC137627.1
ENSG00000206749	0	0	0	0	RNU6-1083P
ENSG00000255977	0	0	0	0	AC006927.1
ENSG00000254629	0	0	0	0	AP002370.1
ENSG00000254621	0	0	0	0	SETP16
ENSG00000254620	0	0	0	0	AL050327.1
ENSG00000254623	0	0	0	0	DEFB108E
ENSG00000254622	0	0	0	0	NAV2-AS4
ENSG00000254625	0	0	0	0	AF233439.2
ENSG00000254624	0	0	0	0	OR4R3P
ENSG00000254627	0	0	0	0	AL035078.2
ENSG00000254626	0	0	0	0	AP003100.1
ENSG00000253484	0	0	0	0	AC113145.1
ENSG00000278004	0	0	0	0	RF01983
ENSG00000253480	0	0	0	0	AC122713.1
ENSG00000278001	0	0	0	0	AL591926.6
ENSG00000253488	0	0	0	0	FAM60DP
ENSG00000253489	0	0	0	0	AC009930.1
ENSG00000278008	0	0	0	0	PPP1R26P4
ENSG00000212189	0	0	0	0	RNU6-328P
ENSG00000235719	0	0	0	0	FAM197Y10
ENSG00000253901	0	0	0	0	AC103409.1
ENSG00000232900	0	0	0	0	AL050403.1
ENSG00000232908	0	0	0	0	HSD17B7P1
ENSG00000252289	0	0	0	0	RNA5SP519
ENSG00000252288	0	0	0	0	RNU6-966P
ENSG00000252283	0	0	0	0	RF00006
ENSG00000252284	0	0	0	0	SNORA108
ENSG00000252287	0	0	0	0	RNA5SP24
ENSG00000161055	0	0	0	0	SCGB3A1
ENSG00000256994	0	0	0	0	LINC02378
ENSG00000252155	0	0	0	0	RNU6-941P
ENSG00000178690	0	0	0	0	DYNAP
ENSG00000198491	0	0	0	0	AC007920.1
ENSG00000252752	0	0	0	0	RNU6-210P
ENSG00000252751	0	0	0	0	RNU6-143P
ENSG00000252750	0	0	0	0	RNU7-70P
ENSG00000252756	0	0	0	0	RNU6-577P
ENSG00000252758	0	0	0	0	RNU6-445P
ENSG00000269480	0	0	0	0	AC020913.2
ENSG00000256661	0	0	0	0	A2ML1-AS1
ENSG00000273659	0	0	0	0	AC108125.1
ENSG00000256664	0	0	0	0	AC025423.2
ENSG00000215002	0	0	0	0	RPL23AP59
ENSG00000215003	0	0	0	0	RPL15P20
ENSG00000215000	0	0	0	0	AL034403.1
ENSG00000246100	0	0	0	0	LINC00900
ENSG00000215007	0	0	0	0	DNAJA1P3
ENSG00000215004	0	0	0	0	MESTP4
ENSG00000204872	0	0	0	0	NAT8B
ENSG00000274809	0	0	0	0	MIR6078
ENSG00000274808	0	0	0	0	TBC1D3B
ENSG00000266211	0	0	0	0	MIR3156-3
ENSG00000276689	0	0	0	0	AL450487.2
ENSG00000231765	0	0	0	0	PPP1R11P2
ENSG00000231766	0	0	0	0	MTCO2P5
ENSG00000175676	0	0	0	0	GOLGA8EP
ENSG00000231763	0	0	0	0	PQLC1P1
ENSG00000231762	0	0	0	0	AL590426.1
ENSG00000199728	0	0	0	0	RNU6-655P
ENSG00000212469	0	0	0	0	RNU6-1158P
ENSG00000240621	0	0	0	0	OR2AO1P
ENSG00000240622	0	0	0	0	RPL7P15
ENSG00000240624	0	0	0	0	AL138976.1
ENSG00000214754	0	0	0	0	AC004870.1
ENSG00000249909	0	0	0	0	CYCTP
ENSG00000214759	0	0	0	0	AL355076.1
ENSG00000249904	0	0	0	0	AC010587.1
ENSG00000249901	0	0	0	0	AC121161.2
ENSG00000219253	0	0	0	0	RPS6P7
ENSG00000253900	0	0	0	0	CDH12P4
ENSG00000253903	0	0	0	0	AC090150.2
ENSG00000219257	0	0	0	0	NPM1P38
ENSG00000253907	0	0	0	0	AC021678.3
ENSG00000253906	0	0	0	0	IGKV2D-10
ENSG00000235059	0	0	0	0	AC008175.1
ENSG00000275046	0	0	0	0	AL603755.1
ENSG00000275040	0	0	0	0	AC009159.1
ENSG00000275041	0	0	0	0	RF00017
ENSG00000275043	0	0	0	0	SNORD25
ENSG00000275048	0	0	0	0	BSNDP1
ENSG00000271974	0	0	0	0	AC103810.6
ENSG00000271977	0	0	0	0	AC226119.2
ENSG00000230418	0	0	0	0	ARL2BPP7
ENSG00000230416	0	0	0	0	OR5M4P
ENSG00000230411	0	0	0	0	OR3D1P
ENSG00000230412	0	0	0	0	ELOCP12
ENSG00000017427	0	0	0	0	IGF1
ENSG00000278837	0	0	0	0	AP004607.9
ENSG00000278830	0	0	0	0	AL355493.4
ENSG00000222449	0	0	0	0	RNU6-1140P
ENSG00000272770	0	0	0	0	AC005696.2
ENSG00000222440	0	0	0	0	RNU2-26P
ENSG00000222445	0	0	0	0	RN7SKP56
ENSG00000284082	0	0	0	0	MIR7109
ENSG00000144407	0	0	0	0	PTH2R
ENSG00000241577	0	0	0	0	AC060234.3
ENSG00000241573	0	0	0	0	AC011005.3
ENSG00000188817	0	0	0	0	SNTN
ENSG00000241571	0	0	0	0	ATP5F1AP7
ENSG00000264675	0	0	0	0	MIR4285
ENSG00000225557	0	0	0	0	MTCO3P20
ENSG00000233268	0	0	0	0	AL691449.1
ENSG00000221711	0	0	0	0	RF00612
ENSG00000233265	0	0	0	0	MICF
ENSG00000233262	0	0	0	0	AL356134.1
ENSG00000233263	0	0	0	0	AC009518.2
ENSG00000233260	0	0	0	0	RPSAP63
ENSG00000226566	0	0	0	0	AL390962.1
ENSG00000248369	0	0	0	0	AC114741.1
ENSG00000278838	0	0	0	0	RF00017
ENSG00000248365	0	0	0	0	POU5F1P7
ENSG00000248366	0	0	0	0	TRAJ51
ENSG00000248360	0	0	0	0	LINC00504
ENSG00000248363	0	0	0	0	AC016550.2
ENSG00000248362	0	0	0	0	AC011352.1
ENSG00000249018	0	0	0	0	GAPDHP56
ENSG00000249016	0	0	0	0	AC112198.3
ENSG00000249017	0	0	0	0	AC094108.1
ENSG00000268643	0	0	0	0	AC006486.1
ENSG00000274391	0	0	0	0	TPTE
ENSG00000278358	0	0	0	0	BX510359.8
ENSG00000274397	0	0	0	0	AL357153.4
ENSG00000274396	0	0	0	0	RF01978
ENSG00000233190	0	0	0	0	RPS24P13
ENSG00000274398	0	0	0	0	AC233981.2
ENSG00000233197	0	0	0	0	TMEM256P1
ENSG00000242330	0	0	0	0	RN7SL683P
ENSG00000280411	0	0	0	0	IGHV1-69D
ENSG00000223717	0	0	0	0	DNAJA1P1
ENSG00000223716	0	0	0	0	AL135785.1
ENSG00000223715	0	0	0	0	LINC01208
ENSG00000274029	0	0	0	0	AC069209.1
ENSG00000274028	0	0	0	0	AC009237.16
ENSG00000223710	0	0	0	0	CRYGGP
ENSG00000279017	0	0	0	0	AC098476.1
ENSG00000279016	0	0	0	0	AC093648.1
ENSG00000279015	0	0	0	0	AC016717.3
ENSG00000270734	0	0	0	0	AC136443.5
ENSG00000270736	0	0	0	0	AL670379.7
ENSG00000224846	0	0	0	0	AL133351.1
ENSG00000224848	0	0	0	0	AL589843.1
ENSG00000236929	0	0	0	0	AC112498.1
ENSG00000236922	0	0	0	0	LINC01378
ENSG00000236920	0	0	0	0	AL590727.1
ENSG00000236921	0	0	0	0	AL157937.1
ENSG00000241572	0	0	0	0	PRICKLE2-AS1
ENSG00000235690	0	0	0	0	CUBNP3
ENSG00000235699	0	0	0	0	CXorf51B
ENSG00000231874	0	0	0	0	TSPY18P
ENSG00000231877	0	0	0	0	AL359551.1
ENSG00000258654	0	0	0	0	AC026495.1
ENSG00000273558	0	0	0	0	AL512310.10
ENSG00000261276	0	0	0	0	AP003071.3
ENSG00000261274	0	0	0	0	TP53TG3GP
ENSG00000261275	0	0	0	0	AC092447.8
ENSG00000261272	0	0	0	0	MUC22
ENSG00000273551	0	0	0	0	AC120498.8
ENSG00000273552	0	0	0	0	AL136439.1
ENSG00000273553	0	0	0	0	AC016597.2
ENSG00000269067	0	0	0	0	ZNF728
ENSG00000282304	0	0	0	0	AC140479.5
ENSG00000267308	0	0	0	0	LINC01764
ENSG00000237768	0	0	0	0	AL731563.2
ENSG00000267301	0	0	0	0	RPL23AP77
ENSG00000233261	0	0	0	0	FAM238A
ENSG00000224151	0	0	0	0	USP9YP28
ENSG00000224159	0	0	0	0	HMGB1P9
ENSG00000264570	0	0	0	0	SNX19P3
ENSG00000254366	0	0	0	0	AC062004.1
ENSG00000264574	0	0	0	0	MIR1254-2
ENSG00000264575	0	0	0	0	LINC00526
ENSG00000275812	0	0	0	0	AL121829.2
ENSG00000275811	0	0	0	0	HTR1DP1
ENSG00000275810	0	0	0	0	MIR8082
ENSG00000275816	0	0	0	0	MIR6500
ENSG00000018607	0	0	0	0	ZNF806
ENSG00000275818	0	0	0	0	MIR6818
ENSG00000225405	0	0	0	0	RPS15AP17
ENSG00000225407	0	0	0	0	AC025188.1
ENSG00000225406	0	0	0	0	AC080125.1
ENSG00000251314	0	0	0	0	AC104123.1
ENSG00000229715	0	0	0	0	EEF1DP3
ENSG00000229717	0	0	0	0	AC110615.1
ENSG00000229716	0	0	0	0	RPL23AP19
ENSG00000229713	0	0	0	0	AL353779.1
ENSG00000248364	0	0	0	0	OR7E86P
ENSG00000227883	0	0	0	0	ATP6V0E1P4
ENSG00000227882	0	0	0	0	THAP12P6
ENSG00000227881	0	0	0	0	ASS1P5
ENSG00000266278	0	0	0	0	LINC01910
ENSG00000269681	0	0	0	0	AC063977.7
ENSG00000189332	0	0	0	0	AC090099.1
ENSG00000236403	0	0	0	0	AL353611.1
ENSG00000265193	0	0	0	0	MIR3923
ENSG00000244331	0	0	0	0	AC008677.2
ENSG00000244337	0	0	0	0	AJ239322.2
ENSG00000131548	0	0	0	0	TTTY6B
ENSG00000164816	0	0	0	0	DEFA5
ENSG00000260653	0	0	0	0	AC237221.1
ENSG00000238560	0	0	0	0	RF00019
ENSG00000238562	0	0	0	0	RNU7-159P
ENSG00000260659	0	0	0	0	AC009113.2
ENSG00000181499	0	0	0	0	OR6T1
ENSG00000248864	0	0	0	0	AC114316.1
ENSG00000265227	0	0	0	0	MIR4699
ENSG00000265226	0	0	0	0	MIR548AI
ENSG00000252957	0	0	0	0	RNA5SP402
ENSG00000251676	0	0	0	0	SNHG27
ENSG00000228935	0	0	0	0	AL353132.1
ENSG00000251670	0	0	0	0	AC113346.2
ENSG00000226172	0	0	0	0	AL139420.1
ENSG00000266559	0	0	0	0	MIR4530
ENSG00000266555	0	0	0	0	MIR3145
ENSG00000251679	0	0	0	0	AC073848.1
ENSG00000251678	0	0	0	0	AC027343.3
ENSG00000259082	0	0	0	0	LINC02314
ENSG00000259080	0	0	0	0	AC074091.1
ENSG00000259087	0	0	0	0	AL121790.2
ENSG00000259084	0	0	0	0	AL133467.3
ENSG00000187664	0	0	0	0	HAPLN4
ENSG00000222870	0	0	0	0	RNU6-1328P
ENSG00000222874	0	0	0	0	RN7SKP33
ENSG00000258117	0	0	0	0	AC026116.1
ENSG00000245060	0	0	0	0	LINC00847
ENSG00000245067	0	0	0	0	IGFBP7-AS1
ENSG00000266885	0	0	0	0	AC132825.4
ENSG00000266887	0	0	0	0	MIR4535
ENSG00000241149	0	0	0	0	AC115220.1
ENSG00000274390	0	0	0	0	MIR6885
ENSG00000258114	0	0	0	0	AC005871.2
ENSG00000257732	0	0	0	0	AC089983.1
ENSG00000250105	0	0	0	0	AP002748.1
ENSG00000257731	0	0	0	0	CR383656.8
ENSG00000250101	0	0	0	0	AC106795.3
ENSG00000250102	0	0	0	0	LINC02377
ENSG00000213578	0	0	0	0	CPLX3
ENSG00000267686	0	0	0	0	AC090771.2
ENSG00000267683	0	0	0	0	AC008991.2
ENSG00000233193	0	0	0	0	AC005324.2
ENSG00000222129	0	0	0	0	RNA5SP36
ENSG00000222126	0	0	0	0	RNU2-9P
ENSG00000222123	0	0	0	0	RNA5SP390
ENSG00000222122	0	0	0	0	RNU6-648P
ENSG00000242590	0	0	0	0	AL645608.6
ENSG00000242598	0	0	0	0	MED28P8
ENSG00000242599	0	0	0	0	CSAG4
ENSG00000229249	0	0	0	0	LINC00446
ENSG00000282865	0	0	0	0	AL157815.1
ENSG00000282860	0	0	0	0	AC084035.1
ENSG00000223831	0	0	0	0	AC005006.1
ENSG00000223836	0	0	0	0	AC023141.1
ENSG00000223837	0	0	0	0	AL645941.1
ENSG00000223834	0	0	0	0	AL161935.1
ENSG00000121853	0	0	0	0	GHSR
ENSG00000242049	0	0	0	0	DNAJB8-AS1
ENSG00000208023	0	0	0	0	MIR185
ENSG00000242042	0	0	0	0	LINC01743
ENSG00000181963	0	0	0	0	OR52K2
ENSG00000242041	0	0	0	0	RPL35AP28
ENSG00000212628	0	0	0	0	RNA5SP241
ENSG00000212623	0	0	0	0	RNU6-493P
ENSG00000197475	0	0	0	0	ADAM3A
ENSG00000197476	0	0	0	0	AC034105.1
ENSG00000212620	0	0	0	0	RF00072
ENSG00000256462	0	0	0	0	AL732437.1
ENSG00000256465	0	0	0	0	AC023050.3
ENSG00000256469	0	0	0	0	AP002383.2
ENSG00000259672	0	0	0	0	AC087612.1
ENSG00000254919	0	0	0	0	AC090692.1
ENSG00000254913	0	0	0	0	AC239802.1
ENSG00000254917	0	0	0	0	OR7E15P
ENSG00000254916	0	0	0	0	AP004607.4
ENSG00000254915	0	0	0	0	AP003168.1
ENSG00000254914	0	0	0	0	AC109810.1
ENSG00000221840	0	0	0	0	OR4A5
ENSG00000249002	0	0	0	0	AC096745.1
ENSG00000228248	0	0	0	0	NUTF2P3
ENSG00000228247	0	0	0	0	UBBP2
ENSG00000228240	0	0	0	0	TTTY17A
ENSG00000228241	0	0	0	0	MOB1AP1
ENSG00000258107	0	0	0	0	AL158058.1
ENSG00000229248	0	0	0	0	WBP2P1
ENSG00000252618	0	0	0	0	RNA5SP441
ENSG00000252619	0	0	0	0	RNU6-1149P
ENSG00000265101	0	0	0	0	AC091027.1
ENSG00000199529	0	0	0	0	RNU6-462P
ENSG00000199520	0	0	0	0	RNU6-386P
ENSG00000199523	0	0	0	0	RNA5SP226
ENSG00000239413	0	0	0	0	RPS27P23
ENSG00000239412	0	0	0	0	RPL21P71
ENSG00000226921	0	0	0	0	LINC00454
ENSG00000226920	0	0	0	0	AL160004.1
ENSG00000226927	0	0	0	0	AL451081.1
ENSG00000226925	0	0	0	0	AC007271.1
ENSG00000283805	0	0	0	0	MIR636
ENSG00000226929	0	0	0	0	CT47A11
ENSG00000226928	0	0	0	0	RPS14P4
ENSG00000283801	0	0	0	0	MIR1302-11
ENSG00000283803	0	0	0	0	MIR3198-2
ENSG00000237525	0	0	0	0	AC012668.3
ENSG00000237524	0	0	0	0	TEX51
ENSG00000237521	0	0	0	0	OR7E24
ENSG00000237520	0	0	0	0	AL391832.1
ENSG00000280571	0	0	0	0	AC099329.3
ENSG00000274025	0	0	0	0	MIR3670-4
ENSG00000199293	0	0	0	0	SNORA21
ENSG00000199291	0	0	0	0	RF00019
ENSG00000199295	0	0	0	0	RNU6-1312P
ENSG00000274021	0	0	0	0	AC024909.2
ENSG00000199299	0	0	0	0	RNA5SP430
ENSG00000265289	0	0	0	0	AC104996.1
